"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units","2010_100","2010=100",76.83958,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-05","May-2005","IDX","Index","0","Units","2010_100","2010=100",77.2518,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units","2010_100","2010=100",77.49914,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units","2010_100","2010=100",77.49914,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units","2010_100","2010=100",77.08691,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units","2010_100","2010=100",77.2518,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units","2010_100","2010=100",77.2518,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units","2010_100","2010=100",77.41669,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units","2010_100","2010=100",77.41669,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units","2010_100","2010=100",77.49914,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units","2010_100","2010=100",77.66403,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units","2010_100","2010=100",78.07626,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units","2010_100","2010=100",78.65338,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-05","May-2006","IDX","Index","0","Units","2010_100","2010=100",79.39539,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units","2010_100","2010=100",79.64273,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units","2010_100","2010=100",79.80762,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units","2010_100","2010=100",79.80762,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units","2010_100","2010=100",81.78633,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units","2010_100","2010=100",82.11611,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units","2010_100","2010=100",82.36345,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units","2010_100","2010=100",82.44589,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units","2010_100","2010=100",83.43525,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units","2010_100","2010=100",84.50704,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units","2010_100","2010=100",85.16661,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units","2010_100","2010=100",85.49639,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-05","May-2007","IDX","Index","0","Units","2010_100","2010=100",86.15596,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units","2010_100","2010=100",86.48574,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units","2010_100","2010=100",86.48574,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units","2010_100","2010=100",86.4033,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units","2010_100","2010=100",86.98042,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units","2010_100","2010=100",87.72243,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units","2010_100","2010=100",88.21711,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units","2010_100","2010=100",88.54689,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units","2010_100","2010=100",89.37135,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units","2010_100","2010=100",90.3607,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units","2010_100","2010=100",90.85538,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units","2010_100","2010=100",91.18516,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-05","May-2008","IDX","Index","0","Units","2010_100","2010=100",92.17451,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units","2010_100","2010=100",92.25696,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units","2010_100","2010=100",92.25696,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units","2010_100","2010=100",92.00962,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units","2010_100","2010=100",92.00962,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units","2010_100","2010=100",92.17451,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units","2010_100","2010=100",91.92717,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units","2010_100","2010=100",91.59739,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units","2010_100","2010=100",92.17451,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units","2010_100","2010=100",93.08141,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units","2010_100","2010=100",93.49364,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units","2010_100","2010=100",94.23566,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-05","May-2009","IDX","Index","0","Units","2010_100","2010=100",95.63724,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units","2010_100","2010=100",95.63724,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units","2010_100","2010=100",96.95638,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units","2010_100","2010=100",96.62659,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units","2010_100","2010=100",96.54414,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units","2010_100","2010=100",96.54414,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units","2010_100","2010=100",96.79148,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units","2010_100","2010=100",96.70904,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units","2010_100","2010=100",98.11062,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units","2010_100","2010=100",98.35796,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units","2010_100","2010=100",99.01752,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units","2010_100","2010=100",99.59464,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-05","May-2010","IDX","Index","0","Units","2010_100","2010=100",100.5015,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units","2010_100","2010=100",100.6664,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units","2010_100","2010=100",100.8313,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units","2010_100","2010=100",100.2542,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units","2010_100","2010=100",100.0893,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units","2010_100","2010=100",100.5015,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units","2010_100","2010=100",100.8313,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units","2010_100","2010=100",101.2436,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units","2010_100","2010=100",101.9856,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units","2010_100","2010=100",102.3978,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units","2010_100","2010=100",103.552,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units","2010_100","2010=100",104.2116,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-05","May-2011","IDX","Index","0","Units","2010_100","2010=100",104.4589,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units","2010_100","2010=100",104.2116,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units","2010_100","2010=100",103.8818,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units","2010_100","2010=100",103.7994,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units","2010_100","2010=100",103.7169,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units","2010_100","2010=100",104.4589,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units","2010_100","2010=100",105.1185,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units","2010_100","2010=100",105.3659,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units","2010_100","2010=100",107.5094,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units","2010_100","2010=100",108.4164,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units","2010_100","2010=100",109.2408,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units","2010_100","2010=100",110.1477,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-05","May-2012","IDX","Index","0","Units","2010_100","2010=100",109.9004,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units","2010_100","2010=100",109.9828,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units","2010_100","2010=100",109.9004,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units","2010_100","2010=100",110.0653,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units","2010_100","2010=100",110.5599,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units","2010_100","2010=100",110.7248,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units","2010_100","2010=100",110.5599,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units","2010_100","2010=100",110.6424,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units","2010_100","2010=100",111.5493,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units","2010_100","2010=100",111.4669,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units","2010_100","2010=100",111.7142,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units","2010_100","2010=100",111.9615,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-05","May-2013","IDX","Index","0","Units","2010_100","2010=100",111.8791,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units","2010_100","2010=100",112.1264,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units","2010_100","2010=100",111.7966,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units","2010_100","2010=100",111.5493,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units","2010_100","2010=100",112.044,,
"CPALTT01","Consumer prices - all items","HUN","Hungary","IXOB","Index","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units","2010_100","2010=100",111.7142,,
